name;frameTime;voiceProb_sma;F0_sma;pcm_loudness_sma
'unknown';2.150000;7.896073e-001;1.273816e+002;3.991766e-001
'unknown';2.160000;7.939902e-001;1.280033e+002;3.026309e-001
'unknown';2.170000;8.112257e-001;1.286897e+002;3.037434e-001
'unknown';2.180000;8.336647e-001;1.295641e+002;2.495708e-001
'unknown';2.190000;8.486555e-001;1.306218e+002;3.345007e-001
'unknown';2.200000;8.505256e-001;1.314499e+002;3.449148e-001
'unknown';2.210000;8.339534e-001;1.318079e+002;3.543868e-001
'unknown';2.220000;7.837224e-001;1.318079e+002;3.059031e-001
'unknown';2.230000;6.921675e-001;1.312751e+002;2.776514e-001
'unknown';2.240000;6.181561e-001;1.300446e+002;3.169132e-001
'unknown';2.250000;5.657420e-001;1.280943e+002;3.080977e-001
'unknown';2.260000;5.400611e-001;8.467108e+001;2.538317e-001
'unknown';2.270000;4.738667e-001;4.194555e+001;3.260214e-001
'unknown';2.280000;5.001445e-001;0;3.646374e-001
'unknown';2.290000;5.599861e-001;3.678161e+001;3.731223e-001
'unknown';2.300000;6.742966e-001;7.373389e+001;2.626112e-001
'unknown';2.310000;7.235516e-001;1.106862e+002;1.991058e-001
'unknown';2.320000;7.552261e-001;1.105186e+002;1.763557e-001
'unknown';2.330000;7.703660e-001;1.100544e+002;1.334880e-001
'unknown';2.340000;7.680278e-001;1.097578e+002;1.083773e-001
'unknown';2.350000;7.554306e-001;1.100960e+002;6.429725e-002
'unknown';2.360000;7.447205e-001;1.108610e+002;1.474844e-001
'unknown';2.370000;7.417889e-001;1.118543e+002;2.245420e-001
'unknown';2.380000;7.396858e-001;1.127719e+002;2.752882e-001
'unknown';2.390000;7.069917e-001;1.132549e+002;1.845251e-001
'unknown';2.400000;6.843017e-001;1.145300e+002;1.029537e-001
'unknown';2.410000;6.081504e-001;1.182083e+002;9.007782e-002
'unknown';2.420000;5.566242e-001;8.047225e+001;8.853096e-002
'unknown';2.430000;4.971251e-001;4.154822e+001;9.850083e-002
'unknown';2.440000;4.749029e-001;0;6.159585e-002
'unknown';2.450000;4.188362e-001;0;5.514343e-002
'unknown';2.460000;3.512799e-001;0;3.717427e-002
'unknown';2.470000;3.364302e-001;0;5.108048e-002
'unknown';2.480000;3.639124e-001;0;4.934506e-002
'unknown';2.490000;3.937439e-001;0;5.131979e-002
'unknown';2.500000;3.911572e-001;0;2.648696e-002
'unknown';2.510000;4.017183e-001;0;2.693661e-002
'unknown';2.520000;4.539338e-001;0;2.839970e-002
'unknown';2.530000;5.034387e-001;0;3.885110e-002
'unknown';2.540000;4.887269e-001;0;3.134896e-002
'unknown';2.550000;3.892602e-001;0;1.912324e-002
'unknown';2.560000;3.109858e-001;0;1.760096e-002
'unknown';2.570000;3.386698e-001;0;1.326504e-002
'unknown';2.580000;4.194545e-001;0;8.929117e-003
'unknown';2.590000;5.092454e-001;0;9.961328e-003
'unknown';2.600000;6.179901e-001;4.657951e+001;9.961328e-003
'unknown';2.610000;7.378566e-001;9.899332e+001;9.961328e-003
'unknown';2.620000;8.197570e-001;1.624923e+002;4.335920e-003
'unknown';2.630000;7.933245e-001;1.892251e+002;1.214613e-002
'unknown';2.640000;6.392233e-001;2.187924e+002;1.995633e-002
'unknown';2.650000;4.747522e-001;1.552934e+002;2.151143e-002
'unknown';2.660000;3.439279e-001;8.198109e+001;1.594412e-002
'unknown';2.670000;3.571678e-001;0;8.133913e-003
'unknown';2.680000;3.717922e-001;0;8.814919e-003
'unknown';2.690000;3.862787e-001;0;6.572025e-003
'unknown';2.700000;3.763697e-001;0;6.572025e-003
'unknown';2.710000;3.311606e-001;0;4.335920e-003
'unknown';2.720000;2.782045e-001;0;1.022694e-002
'unknown';2.730000;2.602561e-001;0;1.022694e-002
'unknown';2.740000;4.308136e-001;0;9.290610e-003
'unknown';2.750000;6.332148e-001;9.286323e+001;3.399589e-003
'unknown';2.760000;8.105817e-001;1.892466e+002;3.399589e-003
'unknown';2.770000;8.650910e-001;2.923181e+002;5.152814e-003
'unknown';2.780000;8.865994e-001;3.085458e+002;9.488734e-003
'unknown';2.790000;7.912353e-001;3.481335e+002;1.729894e-002
'unknown';2.800000;6.187510e-001;4.050620e+002;1.871815e-002
'unknown';2.810000;5.397215e-001;2.959711e+002;1.778182e-002
'unknown';2.820000;5.668715e-001;3.232653e+002;9.971615e-003
'unknown';2.830000;6.764622e-001;3.265306e+002;3.399589e-003
'unknown';2.840000;7.412718e-001;4.897959e+002;5.891020e-003
'unknown';2.850000;7.198290e-001;4.889713e+002;1.370123e-002
'unknown';2.860000;6.811894e-001;4.873222e+002;2.091010e-002
'unknown';2.870000;5.714269e-001;4.856731e+002;1.726197e-002
'unknown';2.880000;5.297199e-001;3.232323e+002;9.451765e-003
'unknown';2.890000;4.520355e-001;1.616162e+002;2.242893e-003
'unknown';2.900000;4.024772e-001;0;0
'unknown';2.910000;4.456857e-001;0;0
'unknown';2.920000;5.156533e-001;1.584158e+002;4.335920e-003
'unknown';2.930000;5.926899e-001;3.168317e+002;9.488734e-003
'unknown';2.940000;6.145909e-001;4.776723e+002;1.173163e-002
'unknown';2.950000;6.812282e-001;4.825217e+002;9.638600e-003
'unknown';2.960000;7.274408e-001;4.873712e+002;1.037681e-002
'unknown';2.970000;6.410530e-001;4.897959e+002;8.133913e-003
'unknown';2.980000;5.358945e-001;3.265306e+002;1.104383e-002
'unknown';2.990000;4.755053e-001;1.632653e+002;5.152814e-003
'unknown';3.000000;5.568773e-001;1.481481e+002;7.395707e-003
'unknown';3.010000;6.488079e-001;3.022222e+002;5.642483e-003
'unknown';3.020000;7.164055e-001;4.638549e+002;5.642483e-003
'unknown';3.030000;7.667850e-001;4.789720e+002;5.642483e-003
'unknown';3.040000;8.000060e-001;4.873387e+002;7.395707e-003
'unknown';3.050000;8.040642e-001;4.873222e+002;7.395707e-003
'unknown';3.060000;7.584607e-001;4.856731e+002;1.104383e-002
'unknown';3.070000;6.783640e-001;4.848485e+002;5.891020e-003
'unknown';3.080000;5.905841e-001;4.840404e+002;8.133913e-003
'unknown';3.090000;5.603768e-001;3.224242e+002;4.485785e-003
'unknown';3.100000;6.166258e-001;3.240734e+002;4.485785e-003
'unknown';3.110000;7.172921e-001;3.265306e+002;2.242893e-003
'unknown';3.120000;7.956779e-001;4.881632e+002;0
'unknown';3.130000;8.008311e-001;4.865306e+002;4.335920e-003
'unknown';3.140000;7.998998e-001;4.865306e+002;7.735509e-003
'unknown';3.150000;7.889597e-001;4.857385e+002;9.978402e-003
'unknown';3.160000;7.236545e-001;4.841219e+002;5.642483e-003
'unknown';3.170000;6.219033e-001;4.824727e+002;6.578812e-003
'unknown';3.180000;5.937088e-001;3.216322e+002;4.335920e-003
'unknown';3.190000;6.602375e-001;3.248815e+002;4.335920e-003
'unknown';3.200000;7.641387e-001;3.265306e+002;2.242893e-003
'unknown';3.210000;7.990479e-001;4.881632e+002;6.578812e-003
'unknown';3.220000;8.083720e-001;4.841059e+002;6.578812e-003
'unknown';3.230000;8.121535e-001;4.800485e+002;7.735509e-003
'unknown';3.240000;7.815423e-001;4.784159e+002;3.399589e-003
'unknown';3.250000;7.538617e-001;4.776393e+002;6.799179e-003
'unknown';3.260000;7.420728e-001;4.752941e+002;5.642483e-003
'unknown';3.270000;7.758347e-001;4.657975e+002;9.042072e-003
'unknown';3.280000;8.143891e-001;4.528328e+002;5.642483e-003
'unknown';3.290000;8.419251e-001;4.501726e+002;9.290610e-003
'unknown';3.300000;8.374627e-001;4.604772e+002;8.133913e-003
'unknown';3.310000;8.014327e-001;4.750107e+002;1.246983e-002
'unknown';3.320000;7.112433e-001;4.769985e+002;1.091473e-002
'unknown';3.330000;6.381564e-001;4.678526e+002;8.671840e-003
'unknown';3.340000;6.099855e-001;4.587961e+002;1.022694e-002
'unknown';3.350000;6.026146e-001;4.528436e+002;5.891020e-003
'unknown';3.360000;5.479611e-001;4.507142e+002;5.891020e-003
'unknown';3.370000;4.161032e-001;2.997708e+002;2.242893e-003
'unknown';3.380000;3.307445e-001;1.495327e+002;2.242893e-003
'unknown';3.390000;3.936560e-001;0;2.242893e-003
'unknown';3.400000;5.741705e-001;160;2.242893e-003
'unknown';3.410000;7.412875e-001;320;4.485785e-003
'unknown';3.420000;7.939980e-001;4.816327e+002;6.728678e-003
'unknown';3.430000;7.545897e-001;4.848979e+002;8.821704e-003
'unknown';3.440000;6.647145e-001;4.865306e+002;8.821704e-003
'unknown';3.450000;5.893071e-001;4.865306e+002;8.821704e-003
'unknown';3.450000;5.490900e-001;4.848979e+002;6.728678e-003
